"x","y","z","chr","coord","densityVals"
-10.082,5.795,22.001,"chr p",57700000,0.20588235294117646
-9.078,6.448,22.188,"chr p",57800000,0.3235294117647059
-8.677,6.593,22.115,"chr p",57900000,0.3235294117647059
-7.414,6.726,21.782,"chr p",58000000,0.4117647058823529
-6.841,6.897,22.225,"chr p",58100000,0.3235294117647059
-6.217,7.789,21.829,"chr p",58200000,0.4411764705882353
-6.604,8.052,22.901,"chr p",58300000,0.2647058823529412
-6.808,8.913,22.412,"chr p",58400000,0.29411764705882354
-6.086,9.527,21.976,"chr p",58500000,0.4411764705882353
-5.901,9.437,20.795,"chr p",58600000,0.35294117647058826
-5.35,8.867,20.709,"chr p",58700000,0.4411764705882353
-4.418,9.241,21.33,"chr p",58800000,0.38235294117647056
-4.219,9.865,21.745,"chr p",58900000,0.3235294117647059
-4.673,10.929,21.877,"chr p",59000000,0.17647058823529413
-4.838,10.569,23.008,"chr p",59100000,0.14705882352941177
-4.792,9.453,23.291,"chr p",59200000,0.14705882352941177
-4.859,8.642,22.451,"chr p",59300000,0.38235294117647056
-5.041,7.658,21.766,"chr p",59400000,0.4117647058823529
-5.167,6.694,20.631,"chr p",59500000,0.5588235294117647
-6.05,5.775,20.051,"chr p",59600000,0.38235294117647056
-6.894,5.744,20.705,"chr p",59700000,0.5294117647058824
-6.794,4.931,21.444,"chr p",59800000,0.3235294117647059
-7.019,4.982,20.311,"chr p",59900000,0.4117647058823529
-7.392,3.953,20.07,"chr p",60000000,0.35294117647058826
-8.266,4.086,19.898,"chr p",60100000,0.4411764705882353
-8.538,4.765,21.052,"chr p",60200000,0.4117647058823529
-8.828,4.494,21.358,"chr p",60300000,0.23529411764705882
-8.527,5.343,20.734,"chr p",60400000,0.5882352941176471
-8.155,6.155,20.018,"chr p",60500000,0.4411764705882353
-7.295,7.079,20.4,"chr p",60600000,0.47058823529411764
-7.065,8.184,21.048,"chr p",60700000,0.47058823529411764
-6.973,10.499,20.54,"chr p",60800000,0.38235294117647056
-7.578,10.15,20.899,"chr p",60900000,0.38235294117647056
-8.168,9.799,21.512,"chr p",61000000,0.29411764705882354
-8.396,9.347,21.607,"chr p",61100000,0.3235294117647059
-7.838,8.814,20.721,"chr p",61200000,0.47058823529411764
-8.135,7.476,20.903,"chr p",61300000,0.38235294117647056
-7.94,6.727,21.187,"chr p",61400000,0.38235294117647056
-8.682,7.19,20.423,"chr p",61500000,0.5882352941176471
-9.146,8.208,20.822,"chr p",61600000,0.5588235294117647
-9.437,8.279,21.965,"chr p",61700000,0.35294117647058826
-9.648,9.311,21.964,"chr p",61800000,0.2647058823529412
-10.61,9.519,22.488,"chr p",61900000,0.23529411764705882
-11.69,9.603,22.416,"chr p",62000000,0.14705882352941177
-11.799,9.19,21.356,"chr p",62100000,0.4117647058823529
-11.019,9.812,20.67,"chr p",62200000,0.5882352941176471
-10.724,8.819,21.187,"chr p",62300000,0.5
-11.223,7.955,21.067,"chr p",62400000,0.38235294117647056
-11.694,7.293,20.754,"chr p",62500000,0.5294117647058824
-12.248,8.102,20.086,"chr p",62600000,0.5
-12.42,9.336,19.65,"chr p",62700000,0.5
-12.129,10.359,20.595,"chr p",62800000,0.35294117647058826
-12.359,10.637,20.253,"chr p",62900000,0.35294117647058826
-12.276,8.566,20.064,"chr p",63000000,0.5588235294117647
-12.997,8.238,20.802,"chr p",63100000,0.47058823529411764
-13.64,9.244,20.677,"chr p",63200000,0.3235294117647059
-14.764,9.278,19.862,"chr p",63300000,0.2647058823529412
-15.592,8.668,18.504,"chr p",63400000,0.4117647058823529
-14.756,7.362,16.405,"chr p",63500000,0.5588235294117647
-14.234,7.312,15.593,"chr p",63600000,0.4411764705882353
-14.684,8.084,16.363,"chr p",63700000,0.5588235294117647
-14.828,9.541,16.307,"chr p",63800000,0.4411764705882353
-15.203,10.57,16.527,"chr p",63900000,0.5882352941176471
-15.653,11.664,16.92,"chr p",64000000,0.5588235294117647
-15.644,10.874,18.167,"chr p",64100000,0.38235294117647056
-15.417,9.741,18.275,"chr p",64200000,0.38235294117647056
-16.592,9.713,18.097,"chr p",64300000,0.29411764705882354
-17.1,10.388,17.174,"chr p",64400000,0.38235294117647056
-17.928,9.685,16.692,"chr p",64500000,0.20588235294117646
-17.9,9.74,15.647,"chr p",64600000,0.4411764705882353
-16.851,10.058,15.286,"chr p",64700000,0.47058823529411764
-16.414,9.57,14.214,"chr p",64800000,0.5
-16.903,9.947,13.665,"chr p",64900000,0.5
-17.499,10.582,14.262,"chr p",65000000,0.5
-17.898,10.702,14.823,"chr p",65100000,0.4411764705882353
-17.991,10.488,13.761,"chr p",65200000,0.5882352941176471
-17.653,10.512,12.586,"chr p",65300000,0.47058823529411764
-17.685,10.148,12.873,"chr p",65400000,0.5
-17.766,11.094,12.331,"chr p",65500000,0.47058823529411764
-18.486,11.907,12.689,"chr p",65600000,0.5588235294117647
-19.107,11.712,13.517,"chr p",65700000,0.4411764705882353
-19.166,11.075,12.757,"chr p",65800000,0.5
-18.905,11.751,11.86,"chr p",65900000,0.5294117647058824
-19.627,12.493,11.622,"chr p",66000000,0.5588235294117647
-19.552,13.211,10.791,"chr p",66100000,0.5588235294117647
-19.328,14.5,10.108,"chr p",66200000,0.6470588235294118
-18.853,15.23,11.005,"chr p",66300000,0.5294117647058824
-19.592,15.605,11.7,"chr p",66400000,0.3235294117647059
-20.309,15.35,11.617,"chr p",66500000,0.38235294117647056
-20.241,15.17,10.959,"chr p",66600000,0.38235294117647056
-21.025,14.321,10.533,"chr p",66700000,0.5
-20.857,15.132,9.774,"chr p",66800000,0.4117647058823529
-20.266,16.098,9.997,"chr p",66900000,0.4117647058823529
-18.906,15.866,9.608,"chr p",67000000,0.5588235294117647
-18.067,15.648,8.417,"chr p",67100000,0.6764705882352942
-16.987,16.156,9.849,"chr p",67200000,0.5588235294117647
-17.421,17.387,10.36,"chr p",67300000,0.4117647058823529
-17.572,17.121,10.299,"chr p",67400000,0.4117647058823529
-16.859,16.402,9.219,"chr p",67500000,0.5588235294117647
-16.633,16.297,9.156,"chr p",67600000,0.5882352941176471
-17.373,15.721,8.497,"chr p",67700000,0.5588235294117647
-17.396,17.141,8.29,"chr p",67800000,0.38235294117647056
-16.698,17.838,8.914,"chr p",67900000,0.38235294117647056
-15.615,18.038,9.438,"chr p",68000000,0.4411764705882353
-14.998,18.145,8.534,"chr p",68100000,0.4117647058823529
-15.468,18.838,7.82,"chr p",68200000,0.23529411764705882
-16.324,18.322,7.309,"chr p",68300000,0.2647058823529412
-16.448,17.225,7.94,"chr p",68400000,0.4411764705882353
-15.988,16.847,8.055,"chr p",68500000,0.47058823529411764
-15.418,16.24,8.919,"chr p",68600000,0.5882352941176471
-15.678,14.969,8.499,"chr p",68700000,0.5588235294117647
-16.297,14.868,8.097,"chr p",68800000,0.5588235294117647
-16.954,15.255,7.733,"chr p",68900000,0.4411764705882353
-17.339,15.813,6.902,"chr p",69000000,0.5294117647058824
-18.111,16.057,6.768,"chr p",69100000,0.4411764705882353
-17.596,16.431,5.736,"chr p",69200000,0.2647058823529412
-18.502,16.597,5.19,"chr p",69300000,0.20588235294117646
-18.938,16.745,6.191,"chr p",69400000,0.23529411764705882
-20.013,16.522,6.559,"chr p",69500000,0.20588235294117646
-20.636,16.142,7.482,"chr p",69600000,0.17647058823529413
-20.772,15.675,8.344,"chr p",69700000,0.29411764705882354
-20.082,16.459,8.436,"chr p",69800000,0.29411764705882354
-19.074,16.878,8.256,"chr p",69900000,0.3235294117647059
-18.762,15.882,8.321,"chr p",70000000,0.4117647058823529
-19.153,15.84,9.374,"chr p",70100000,0.5588235294117647
-18.822,16.944,9.738,"chr p",70200000,0.3235294117647059
-18.309,16.097,10.354,"chr p",70300000,0.47058823529411764
-17.649,15.01,10.258,"chr p",70400000,0.6176470588235294
-18.145,14.755,9.932,"chr p",70500000,0.6176470588235294
-18.732,14.644,11.21,"chr p",70600000,0.5294117647058824
-17.761,14.508,11.539,"chr p",70700000,0.4117647058823529
-16.759,14.163,11.388,"chr p",70800000,0.5
-16.374,14.561,11.255,"chr p",70900000,0.5294117647058824
-15.179,14.818,11.542,"chr p",71000000,0.6764705882352942
-14.733,15.042,12.694,"chr p",71100000,0.6470588235294118
-15.13,14.045,13.311,"chr p",71200000,0.5882352941176471
-16.169,14.005,12.964,"chr p",71300000,0.6176470588235294
-16.865,14.826,13.748,"chr p",71400000,0.47058823529411764
-17.01,15.358,13.83,"chr p",71500000,0.35294117647058826
-16.511,16.332,13.477,"chr p",71600000,0.3235294117647059
-16.154,15.64,12.84,"chr p",71700000,0.5588235294117647
-16.199,14.689,12.474,"chr p",71800000,0.6176470588235294
-15.754,13.637,12.625,"chr p",71900000,0.7058823529411765
-14.819,14.519,12.929,"chr p",72000000,0.6176470588235294
-15.246,15.368,13.933,"chr p",72100000,0.5
-15.85,14.633,14.596,"chr p",72200000,0.35294117647058826
-15.691,13.614,14.574,"chr p",72300000,0.47058823529411764
-15.39,13.007,15.096,"chr p",72400000,0.5294117647058824
-15.145,11.841,15.479,"chr p",72500000,0.5588235294117647
-15.863,11.541,14.311,"chr p",72600000,0.5882352941176471
-16.073,10.966,14.118,"chr p",72700000,0.5294117647058824
-15.748,11.136,15.095,"chr p",72800000,0.5588235294117647
-16.839,11.47,15.684,"chr p",72900000,0.5
-16.785,11.711,16.041,"chr p",73000000,0.4117647058823529
-16.45,12.643,15.776,"chr p",73100000,0.47058823529411764
-15.394,13.117,16.344,"chr p",73200000,0.4117647058823529
-14.573,12.419,16.575,"chr p",73300000,0.5882352941176471
-13.586,11.745,16.675,"chr p",73400000,0.5588235294117647
-12.614,11.198,16.629,"chr p",73500000,0.47058823529411764
-13.686,10.64,16.521,"chr p",73600000,0.47058823529411764
-13.352,10.626,16.644,"chr p",73700000,0.5588235294117647
-13.991,10.782,17.412,"chr p",73800000,0.5
-14.443,10.106,18.072,"chr p",73900000,0.5
-13.856,10.015,18.504,"chr p",74000000,0.4411764705882353
-12.98,10.564,17.726,"chr p",74100000,0.47058823529411764
-14.032,11.336,17.919,"chr p",74200000,0.5588235294117647
-14.827,11.71,17.343,"chr p",74300000,0.5294117647058824
-15.934,11.107,16.835,"chr p",74400000,0.47058823529411764
-16.642,12.136,17.413,"chr p",74500000,0.3235294117647059
-15.721,12.752,17.614,"chr p",74600000,0.3235294117647059
-14.632,13.139,17.419,"chr p",74700000,0.35294117647058826
-13.995,13.247,17.685,"chr p",74800000,0.38235294117647056
-12.968,14.005,17.777,"chr p",74900000,0.29411764705882354
-11.674,13.841,17.549,"chr p",75000000,0.4411764705882353
-11.859,12.997,16.934,"chr p",75100000,0.5
-13.098,13.414,16.738,"chr p",75200000,0.47058823529411764
-13.845,13.361,15.763,"chr p",75300000,0.6176470588235294
-13.581,13.46,15.456,"chr p",75400000,0.5882352941176471
-12.657,13.634,14.827,"chr p",75500000,0.6176470588235294
-11.509,13.829,14.393,"chr p",75600000,0.5294117647058824
-11.271,13.147,14.646,"chr p",75700000,0.5588235294117647
-11.41,12.281,15.157,"chr p",75800000,0.5588235294117647
-11.708,11.949,14.814,"chr p",75900000,0.5
-12.048,12.209,13.612,"chr p",76000000,0.5588235294117647
-11.348,12.789,13.033,"chr p",76100000,0.47058823529411764
-11.64,13.941,13.438,"chr p",76200000,0.5588235294117647
-10.903,13.079,13.412,"chr p",76300000,0.4117647058823529
-12.016,12.127,13.291,"chr p",76400000,0.5
-13.065,12.544,13.099,"chr p",76500000,0.5882352941176471
-13.468,13.312,13.517,"chr p",76600000,0.6470588235294118
-12.843,13.088,14.406,"chr p",76700000,0.6176470588235294
-12.411,13.295,14.439,"chr p",76800000,0.6176470588235294
-13.613,14.929,14.537,"chr p",76900000,0.5294117647058824
-14.266,15.304,15.501,"chr p",77000000,0.29411764705882354
-14.057,16.233,16.029,"chr p",77100000,0.20588235294117646
-13.228,16.584,16.558,"chr p",77200000,0.20588235294117646
-12.223,16.49,16.019,"chr p",77300000,0.35294117647058826
-12.203,16.759,14.922,"chr p",77400000,0.38235294117647056
-13.232,16.724,14.523,"chr p",77500000,0.3235294117647059
-13.24,15.385,14.137,"chr p",77600000,0.47058823529411764
-12.342,15.625,14.315,"chr p",77700000,0.5294117647058824
-11.514,16.187,13.588,"chr p",77800000,0.4411764705882353
-11.449,16.406,13.153,"chr p",77900000,0.5588235294117647
-12.563,16.588,12.807,"chr p",78000000,0.5
-12.08,17.275,12.058,"chr p",78100000,0.47058823529411764
-10.986,16.824,11.191,"chr p",78200000,0.4411764705882353
-12.206,16.78,10.985,"chr p",78300000,0.5
-11.46,16.833,11.729,"chr p",78400000,0.5
-11.212,16.808,11.292,"chr p",78500000,0.4117647058823529
-11.078,18.111,11.397,"chr p",78600000,0.5588235294117647
-10.376,18.27,10.541,"chr p",78700000,0.4411764705882353
-9.732,18.339,10.929,"chr p",78800000,0.47058823529411764
-9.198,17.876,11.662,"chr p",78900000,0.4411764705882353
-8.788,17.915,12.606,"chr p",79000000,0.4117647058823529
-8.423,18.559,12.736,"chr p",79100000,0.4117647058823529
-8.852,19.644,13.538,"chr p",79200000,0.38235294117647056
-9.667,19.625,14.224,"chr p",79300000,0.23529411764705882
-10.149,19.117,13.217,"chr p",79400000,0.47058823529411764
-10.322,17.974,12.687,"chr p",79500000,0.5
-10.26,17.891,12.831,"chr p",79600000,0.47058823529411764
-10.869,18.887,12.378,"chr p",79700000,0.47058823529411764
-10.499,19.325,11.518,"chr p",79800000,0.5294117647058824
-10.769,19.742,10.489,"chr p",79900000,0.4411764705882353
-10.05,20.217,10.367,"chr p",80000000,0.35294117647058826
-9.875,20.682,11.349,"chr p",80100000,0.3235294117647059
-9.28,19.704,11.565,"chr p",80200000,0.47058823529411764
-8.509,20.306,11.903,"chr p",80300000,0.38235294117647056
-7.897,21.106,12.494,"chr p",80400000,0.3235294117647059
-8.123,21.008,13.631,"chr p",80500000,0.29411764705882354
-7.766,21.343,14.47,"chr p",80600000,0.14705882352941177
-8.657,21.715,14.174,"chr p",80700000,0.17647058823529413
-9.444,21.491,13.535,"chr p",80800000,0.23529411764705882
-9.71,20.745,12.85,"chr p",80900000,0.4117647058823529
-9.183,19.739,12.681,"chr p",81000000,0.5
-9.975,19.444,12.507,"chr p",81100000,0.5294117647058824
-11.726,18.327,13.218,"chr p",81200000,0.4411764705882353
-12.16,18.761,13.316,"chr p",81300000,0.38235294117647056
-13.437,18.977,12.979,"chr p",81400000,0.4117647058823529
-13.358,18.285,12.088,"chr p",81500000,0.5294117647058824
-12.386,18.569,11.61,"chr p",81600000,0.6176470588235294
-12.462,19.459,11.474,"chr p",81700000,0.6470588235294118
-13.15,19.786,11.533,"chr p",81800000,0.5
-14.048,19.959,11.035,"chr p",81900000,0.4411764705882353
-14.479,20.494,12.166,"chr p",82000000,0.3235294117647059
-13.408,19.897,12.64,"chr p",82100000,0.5294117647058824
-13.126,19.695,12.98,"chr p",82200000,0.47058823529411764
-12.187,20.182,13.281,"chr p",82300000,0.29411764705882354
-11.479,20.368,12.493,"chr p",82400000,0.4411764705882353
-11.775,20.776,11.436,"chr p",82500000,0.4117647058823529
-12.768,21.009,11.45,"chr p",82600000,0.47058823529411764
-13.106,21.26,11.962,"chr p",82700000,0.35294117647058826
-12.671,21.837,10.892,"chr p",82800000,0.2647058823529412
-11.742,21.922,10.148,"chr p",82900000,0.20588235294117646
-11.766,20.739,9.84,"chr p",83000000,0.4117647058823529
-12.326,20.487,9.707,"chr p",83100000,0.47058823529411764
-13.374,21.109,9.733,"chr p",83200000,0.3235294117647059
-14.147,20.675,10.294,"chr p",83300000,0.3235294117647059
-13.911,19.61,11.158,"chr p",83400000,0.6176470588235294
-14.144,18.442,11.813,"chr p",83500000,0.6470588235294118
-13.945,18.249,12.775,"chr p",83600000,0.4117647058823529
-14.688,17.445,12.275,"chr p",83700000,0.5
-15.542,18.011,12.349,"chr p",83800000,0.4117647058823529
-15.704,19.024,12.121,"chr p",83900000,0.29411764705882354
-15.015,19.077,12.575,"chr p",84000000,0.4117647058823529
-15.098,18.356,10.997,"chr p",84100000,0.5882352941176471
-15.649,18.263,10.891,"chr p",84200000,0.5294117647058824
-15.765,18.896,10.957,"chr p",84300000,0.38235294117647056
-15.438,19.47,9.924,"chr p",84400000,0.3235294117647059
-14.548,18.429,9.883,"chr p",84500000,0.5294117647058824
-14.317,18.09,10.169,"chr p",84600000,0.5294117647058824
-13.558,17.478,10.548,"chr p",84700000,0.5588235294117647
-14.433,17.203,10.93,"chr p",84800000,0.5294117647058824
-15.13,16.588,10.34,"chr p",84900000,0.5294117647058824
-15.721,16.517,10.824,"chr p",85000000,0.5294117647058824
-15.841,16.516,11.028,"chr p",85100000,0.5294117647058824
-16.101,17.544,11.148,"chr p",85200000,0.5294117647058824
-17.211,17.623,11.735,"chr p",85300000,0.29411764705882354
-17.398,16.804,12.144,"chr p",85400000,0.3235294117647059
-17.396,16.157,11.695,"chr p",85500000,0.5294117647058824
-16.091,16.267,11.971,"chr p",85600000,0.5588235294117647
-16.66,15.081,12.165,"chr p",85700000,0.5588235294117647
-17.291,13.492,14.428,"chr p",85800000,0.38235294117647056
-16.69,12.405,14.334,"chr p",85900000,0.5
-16.808,11.427,13.427,"chr p",86000000,0.5588235294117647
-17.108,11.997,13.819,"chr p",86100000,0.47058823529411764
-17.06,12.185,13.051,"chr p",86200000,0.5
-17.204,13.241,13.26,"chr p",86300000,0.5294117647058824
-17.593,13.937,12.655,"chr p",86400000,0.5882352941176471
-18.39,14.655,12.74,"chr p",86500000,0.47058823529411764
-19.257,14.898,13.231,"chr p",86600000,0.23529411764705882
-20.117,14.284,13.469,"chr p",86700000,0.20588235294117646
-19.271,13.629,13.008,"chr p",86800000,0.38235294117647056
-18.6,13.529,13.259,"chr p",86900000,0.35294117647058826
-18.707,13.827,12.252,"chr p",87000000,0.5294117647058824
-18.136,13.063,11.586,"chr p",87100000,0.5294117647058824
-17.263,12.567,11.94,"chr p",87200000,0.5
-16.612,12.106,11.745,"chr p",87300000,0.38235294117647056
-15.863,13.025,11.736,"chr p",87400000,0.5294117647058824
-15.033,14.771,11.472,"chr p",87500000,0.6764705882352942
-13.87,14.189,11.583,"chr p",87600000,0.5
-13.936,14.256,11.155,"chr p",87700000,0.47058823529411764
-14.29,13.198,11.16,"chr p",87800000,0.35294117647058826
-14.448,12.907,12.411,"chr p",87900000,0.5294117647058824
-14.388,11.897,11.686,"chr p",88000000,0.3235294117647059
-14.007,12.862,12.103,"chr p",88100000,0.5
-14.749,12.606,13.168,"chr p",88200000,0.5294117647058824
-15.278,12.636,13.439,"chr p",88300000,0.6176470588235294
-14.464,13.521,13.948,"chr p",88400000,0.6470588235294118
-14.622,12.269,13.55,"chr p",88500000,0.5588235294117647
-14.436,11.953,14.63,"chr p",88600000,0.5588235294117647
-15.239,12.441,15.254,"chr p",88700000,0.5882352941176471
-14.33,11.715,15.328,"chr p",88800000,0.5588235294117647
-13.301,11.818,14.796,"chr p",88900000,0.6764705882352942
-13.415,12.05,14.368,"chr p",89000000,0.6176470588235294
-13.105,14.104,13.149,"chr p",89100000,0.5882352941176471
-13.108,15.122,12.731,"chr p",89200000,0.5588235294117647
-14.183,15.463,12.711,"chr p",89300000,0.6176470588235294
-14.687,16.504,12.734,"chr p",89400000,0.4411764705882353
-13.942,16.523,13.582,"chr p",89500000,0.4117647058823529
-13.3,16.398,12.623,"chr p",89600000,0.5294117647058824
-13.671,16.035,11.649,"chr p",89700000,0.5588235294117647
-13.449,15.735,10.973,"chr p",89800000,0.47058823529411764
-12.159,15.48,11.284,"chr p",89900000,0.5294117647058824
-12.282,15.207,12.267,"chr p",90000000,0.5
-12.226,15.388,11.122,"chr p",90100000,0.5
-12.66,14.225,10.516,"chr p",90200000,0.38235294117647056
-12.406,12.764,10.431,"chr p",90300000,0.23529411764705882
-12.521,11.891,11.431,"chr p",90400000,0.2647058823529412
-12.805,12.909,11.742,"chr p",90500000,0.5588235294117647
-12.393,13.589,11.724,"chr p",90600000,0.5882352941176471
-11.265,13.465,11.482,"chr p",90700000,0.4411764705882353
-10.987,12.872,11.086,"chr p",90800000,0.38235294117647056
-11.224,13.778,11.633,"chr p",90900000,0.5882352941176471
-10.884,14.7,12.192,"chr p",91000000,0.5294117647058824
-10.206,15.508,12.207,"chr p",91100000,0.4411764705882353
-8.964,14.907,11.896,"chr p",91200000,0.29411764705882354
-9.266,14.303,12.583,"chr p",91300000,0.4411764705882353
-8.931,13.554,12.129,"chr p",91400000,0.35294117647058826
-9.768,13.126,12.544,"chr p",91500000,0.4411764705882353
-10.249,14.179,12.307,"chr p",91600000,0.5294117647058824
-9.674,13.673,11.284,"chr p",91700000,0.38235294117647056
-9.76,13.897,10.818,"chr p",91800000,0.4117647058823529
-10.595,14.781,10.63,"chr p",91900000,0.5
-10.854,14.019,9.763,"chr p",92000000,0.38235294117647056
-11.144,14.725,9.725,"chr p",92100000,0.35294117647058826
-10.969,15.076,8.796,"chr p",92200000,0.38235294117647056
-10.572,15.621,8.884,"chr p",92300000,0.4411764705882353
-11.503,16.103,9.453,"chr p",92400000,0.4117647058823529
-12.431,17.176,9.036,"chr p",92500000,0.38235294117647056
-13.636,16.987,9.394,"chr p",92600000,0.47058823529411764
-13.631,18.093,8.714,"chr p",92700000,0.4411764705882353
-13.281,19.047,9.395,"chr p",92800000,0.4117647058823529
-12.423,18.134,9.644,"chr p",92900000,0.4117647058823529
-12.192,17.51,10.017,"chr p",93000000,0.5294117647058824
